id_nestbox;year;breeding_window;laying_date;flight_date;clutch_size;brood_size;fledgling_nb;success_manipulated;father_id;mother_id;species;mass;tarsus_length;wing_length;temp_station_id;cumdd_30;cumdd_60;cumdd_between;min_t_before;min_t_between;mean_winter_t;sd_winter_t
DIJ-170;2020;early_2020;2020-03-25;2020-04-29;9;9;6;0;NA;7636392;PM;11,66000000000000;17,4050000000000;NA;s02;263,290;496,280;460,870;0,273;0,962;6,20433554083885;3,77713249428980
DIJ-171;2019;late_2019;2019-04-05;2019-05-10;9;9;6;0;NA;8791030;PM;12,47666666666667;NA;NA;s02;286,200;510,040;391,200;-0,563;0,825;6,20433554083885;3,77713249428980
DIJ-171;2020;late_2020;2020-04-08;2020-05-11;8;7;1;0;NA;NA;PM;17,53000000000000;19,4300000000000;NA;s02;292,590;521,170;511,330;0,797;5,050;6,20433554083885;3,77713249428980
DIJ-171;2021;late_2021;2021-04-11;2021-05-13;7;6;6;0;8877042;8877043;PM;14,52166666666667;18,8316666666667;41,2500000000000;s02;259,610;479,170;344,680;-1,384;2,289;6,20433554083885;3,77713249428980
DIJ-171;2022;late_2022;2022-04-04;2022-05-10;11;11;10;0;NA;NA;CC;10,36200000000000;16,4450000000000;35,3000000000000;s02;276,240;478,100;475,450;-0,900;0,850;6,20433554083885;3,77713249428980
DIJ-172;2020;late_2020;2020-04-04;2020-05-07;11;11;8;0;NA;NA;CC;8,70000000000000;15,7650000000000;NA;s02;268,710;494,660;495,670;0,797;4,895;6,20433554083885;3,77713249428980
DIJ-172;2022;early_2022;2022-03-28;2022-05-02;8;8;6;1;8876573;8876572;PM;NA;19,6050000000000;42,5000000000000;s02;268,110;453,870;392,600;-0,900;-1,330;6,20433554083885;3,77713249428980
DIJ-173;2019;late_2019;2019-04-06;2019-05-11;8;7;6;0;8791194;NA;PM;13,87166666666667;NA;NA;s02;283,540;514,530;394,460;-0,563;0,825;6,20433554083885;3,77713249428980
DIJ-173;2020;early_2020;2020-03-31;2020-05-03;8;8;3;0;NA;NA;CC;7,89000000000000;15,3850000000000;NA;s02;262,730;512,380;468,130;0,797;0,962;6,20433554083885;3,77713249428980
DIJ-174;2021;late_2021;2021-04-07;2021-05-17;9;8;2;0;NA;NA;CC;8,89500000000000;14,3000000000000;31,0000000000000;s70;250,910;449,550;423,110;-0,870;-0,680;5,62514462809917;3,90641847085695
DIJ-174;2022;early_2022;2022-03-29;2022-05-01;5;4;3;0;8877092;NA;PM;16,92333333333333;19,2200000000000;44,8333333333333;s70;272,170;458,190;361,790;-1,240;-1,560;5,62514462809917;3,90641847085695
DIJ-175;2022;early_2022;2022-03-27;2022-04-30;8;8;7;0;NA;8877089;PM;14,85142857142857;18,9642857142857;45,0714285714286;s70;254,910;430,510;375,610;-1,240;-1,560;5,62514462809917;3,90641847085695
DIJ-176;2020;early_2020;2020-03-29;2020-05-06;12;12;7;0;NA;NA;CC;9,45500000000000;15,7350000000000;NA;s09;264,820;512,340;532,970;0,220;0,630;6,23950884955752;3,81838961756656
DIJ-176;2022;early_2022;2022-03-30;2022-05-10;12;11;10;0;NA;NA;CC;7,56636363636364;16,0454545454545;34,0000000000000;s70;280,020;469,680;490,640;-1,240;-1,560;5,62514462809917;3,90641847085695
DIJ-177;2019;early_2019;2019-03-30;2019-05-03;8;4;0;0;NA;NA;PM;NA;NA;NA;s09;280,620;473,160;389,810;-0,367;1,017;6,23950884955752;3,81838961756656
DIJ-177;2021;early_2021;2021-03-27;2021-04-29;9;8;8;0;8877002;8877001;PM;12,97625000000000;17,8975000000000;38,2500000000000;s70;214,310;412,450;330,490;-0,370;-1,500;5,62514462809917;3,90641847085695
DIJ-177;2022;early_2022;2022-03-30;2022-05-07;13;13;11;0;NA;NA;CC;9,08727272727273;16,0345454545455;34,0454545454545;s70;280,020;469,680;438,230;-1,240;-1,560;5,62514462809917;3,90641847085695
DIJ-178;2019;early_2019;2019-03-26;2019-05-01;10;3;3;0;NA;NA;PM;16,96666666666667;NA;NA;s09;282,730;444,360;408,230;-0,367;1,017;6,23950884955752;3,81838961756656
DIJ-178;2022;early_2022;2022-03-28;2022-05-02;7;6;6;1;NA;NA;PM;13,19000000000000;19,9283333333333;45,5000000000000;s70;264,240;445,180;387,380;-1,240;-1,560;5,62514462809917;3,90641847085695
DIJ-179;2020;early_2020;2020-03-21;2020-04-24;9;8;8;0;NA;8381599;PM;15,60000000000000;20,0300000000000;NA;s09;271,520;474,950;408,300;0,220;0,550;6,23950884955752;3,81838961756656
DIJ-179;2022;early_2022;2022-03-27;2022-05-01;10;10;10;0;8877093;NA;PM;14,59500000000000;19,5520000000000;42,4000000000000;s70;254,910;430,510;387,930;-1,240;-1,560;5,62514462809917;3,90641847085695
DIJ-180;2019;early_2019;2019-04-01;2019-05-05;7;7;6;0;NA;NA;CC;9,16500000000000;NA;NA;s09;285,400;493,800;382,800;-0,367;1,017;6,23950884955752;3,81838961756656
DIJ-180;2020;early_2020;2020-03-23;2020-04-29;10;8;8;0;NA;NA;CC;10,57500000000000;16,0900000000000;NA;s09;272,030;487,540;479,160;0,220;0,550;6,23950884955752;3,81838961756656
DIJ-180;2021;early_2021;2021-03-29;2021-05-03;11;10;7;0;NA;8381599;PM;16,39571428571428;19,5571428571429;40,8571428571429;s70;211,330;426,020;352,300;-0,370;-1,500;5,62514462809917;3,90641847085695
DIJ-181;2019;early_2019;2019-03-29;2019-05-03;6;6;3;0;NA;NA;PM;15,41666666666667;NA;NA;s09;280,890;464,320;401,820;-0,367;1,017;6,23950884955752;3,81838961756656
DIJ-181;2020;early_2020;2020-03-29;2020-04-24;6;6;5;0;8791254;8791253;PM;16,23000000000000;18,7750000000000;NA;s09;264,820;512,340;348,160;0,220;0,630;6,23950884955752;3,81838961756656
DIJ-181;2021;late_2021;2021-04-06;2021-05-15;12;12;10;0;NA;NA;CC;8,13700000000000;16,2550000000000;31,7500000000000;s70;253,550;455,550;403,740;-0,370;-1,500;5,62514462809917;3,90641847085695
DIJ-181;2022;early_2022;2022-03-30;2022-05-02;8;8;8;0;NA;NA;PM;15,62000000000000;19,6700000000000;43,8750000000000;s70;280,020;469,680;363,350;-1,240;-1,560;5,62514462809917;3,90641847085695
DIJ-182;2019;late_2019;2019-04-03;2019-05-07;9;8;5;0;NA;NA;CC;10,14000000000000;NA;NA;s09;296,100;511,400;379,340;-0,367;1,017;6,23950884955752;3,81838961756656
DIJ-182;2021;early_2021;2021-03-30;2021-05-07;13;12;7;0;NA;NA;CC;7,88714285714286;14,9814285714286;27,9285714285714;s70;215,460;428,580;379,160;-0,370;-1,500;5,62514462809917;3,90641847085695
DIJ-183;2019;early_2019;2019-03-25;2019-04-26;6;6;2;0;NA;NA;PM;12,81500000000000;18,9500000000000;35,0000000000000;s09;284,980;436,220;364,150;-0,367;1,017;6,23950884955752;3,81838961756656
DIJ-183;2020;early_2020;2020-03-22;2020-04-28;11;11;8;0;NA;NA;CC;9,82000000000000;15,0750000000000;NA;s09;270,770;481,270;470,160;0,220;0,550;6,23950884955752;3,81838961756656
DIJ-183;2021;early_2021;2021-03-30;2021-05-01;8;7;7;0;8877004;8877005;PM;14,75142857142857;18,5342857142857;39,5000000000000;s70;215,460;428,580;318,090;-0,370;-1,500;5,62514462809917;3,90641847085695
DIJ-183;2022;early_2022;2022-03-25;2022-05-01;12;12;9;0;NA;NA;CC;9,81444444444444;15,9300000000000;34,6111111111111;s70;244,650;402,710;417,540;-1,240;-1,560;5,62514462809917;3,90641847085695
DIJ-184;2020;early_2020;2020-03-28;2020-05-03;11;9;9;0;NA;NA;CC;10,15500000000000;16,2000000000000;NA;s09;258,650;507,420;494,920;0,220;0,630;6,23950884955752;3,81838961756656
DIJ-184B;2019;late_2019;2019-04-09;2019-05-12;9;9;3;0;NA;8791379;PM;12,55666666666667;NA;NA;s09;287,740;541,140;382,730;-0,367;1,017;6,23950884955752;3,81838961756656
DIJ-184B;2020;early_2020;2020-03-26;2020-04-29;8;8;8;0;8791260;NA;PM;16,87500000000000;19,2350000000000;NA;s09;258,170;501,670;460,890;0,220;0,630;6,23950884955752;3,81838961756656
DIJ-185;2019;early_2019;2019-03-26;2019-05-01;9;8;8;0;NA;NA;PM;14,93125000000000;NA;NA;s09;282,730;444,360;408,230;-0,367;1,017;6,23950884955752;3,81838961756656
DIJ-185;2020;early_2020;2020-03-25;2020-04-27;8;8;7;0;NA;7636294;PM;16,93000000000000;19,4900000000000;NA;s09;264,900;498,920;435,190;0,220;0,630;6,23950884955752;3,81838961756656
DIJ-185;2021;early_2021;2021-03-30;2021-05-06;8;8;7;0;8791250;8876512;PM;12,56714285714286;18,5842857142857;37,2857142857143;s67;212,860;424,880;365,520;-0,590;-1,470;5,52811203319502;3,93854016206889
DIJ-188B;2022;early_2022;2022-03-30;2022-05-02;7;6;6;0;8876571;NA;PM;17,02333333333333;19,9466666666667;47,1666666666667;s12;262,570;445,780;352,530;-3,060;-2,600;5,79239647577092;3,68181479649111
DIJ-188C;2021;early_2021;2021-03-31;2021-05-04;8;8;6;0;NA;NA;PM;10,49500000000000;17,4083333333333;30,3333333333333;s12;213,270;416,340;320,400;-1,640;-2,250;5,79239647577092;3,68181479649111
DIJ-189;2019;early_2019;2019-04-01;2019-05-12;14;14;9;0;NA;NA;CC;8,24222222222222;NA;NA;s02;282,340;488,150;447,210;-0,563;0,825;6,20433554083885;3,77713249428980
DIJ-190;2020;early_2020;2020-03-22;2020-04-24;10;10;0;0;NA;NA;PM;NA;NA;NA;s42;252,650;453,610;370,670;-0,648;-0,395;5,78057411504425;3,64153668413190
DIJ-190;2021;early_2021;2021-03-31;2021-05-08;9;9;5;0;8876521;8876522;PM;14,35600000000000;17,4060000000000;34,2000000000000;s66;NA;512,240;NA;NA;NA;5,06862980769231;3,78134381354151
DIJ-191;2022;early_2022;2022-03-26;2022-04-29;8;8;8;0;8877088;NA;PM;15,11375000000000;19,4675000000000;43,6250000000000;s61;229,690;390,700;355,690;-3,360;-2,950;5,29520661157025;3,70277426379500
DIJ-192;2021;late_2021;2021-04-05;2021-05-08;7;7;4;0;8876515;NA;PM;14,14250000000000;17,5800000000000;31,2500000000000;s61;NA;NA;355,360;NA;1,560;5,29520661157025;3,70277426379500
DIJ-192;2022;early_2022;2022-04-01;2022-05-11;10;10;10;0;NA;NA;CC;7,73400000000000;15,7290000000000;33,9000000000000;s61;266,710;449,370;473,670;-3,360;-2,950;5,29520661157025;3,70277426379500
DIJ-194;2022;early_2022;2022-03-30;2022-05-04;9;8;9;1;8876101;NA;PM;15,69888888888889;19,7433333333333;45,5555555555556;s61;259,700;440,110;370,400;-3,360;-2,950;5,29520661157025;3,70277426379500
DIJ-196;2021;early_2021;2021-04-04;2021-05-09;12;12;5;0;NA;NA;CC;8,71200000000000;15,8600000000000;29,0000000000000;s61;NA;NA;378,620;NA;1,560;5,29520661157025;3,70277426379500
DIJ-199;2022;early_2022;2022-03-30;2022-04-23;9;0;0;0;NA;NA;PM;NA;NA;NA;s61;259,700;440,110;233,100;-3,360;-2,950;5,29520661157025;3,70277426379500
DIJ-200;2022;early_2022;2022-03-04;2022-05-14;10;10;4;0;NA;NA;CC;8,48750000000000;15,8575000000000;33,3750000000000;s61;187,970;268,700;778,230;-3,540;-3,360;5,29520661157025;3,70277426379500
DIJ-201;2020;late_2020;2020-04-06;2020-05-13;11;11;3;0;NA;NA;CC;7,88000000000000;15,9450000000000;NA;s29;265,660;480,720;549,190;-0,120;3,640;5,87678871681416;3,87482989615124
DIJ-201;2021;late_2021;2021-04-13;2021-05-20;12;11;7;0;NA;NA;CC;7,90857142857143;15,1628571428571;29,3571428571429;s71;242,670;468,690;399,140;-1,760;1,040;5,39773858921162;4,01101911537201
DIJ-201;2022;early_2022;2022-03-31;2022-05-06;11;11;11;0;8876595;8876596;PM;13,28090909090909;18,7836363636364;39,7727272727273;s71;281,810;469,360;402,180;-1,180;-1,070;5,39773858921162;4,01101911537201
DIJ-202;2019;early_2019;2019-03-31;2019-05-07;8;8;0;0;NA;NA;PM;NA;NA;NA;s29;267,560;461,320;388,100;-1,785;0,356;5,87678871681416;3,87482989615124
DIJ-202;2021;early_2021;2021-03-30;2021-04-20;10;0;0;0;NA;NA;PM;NA;NA;NA;s71;208,460;419,610;168,500;-0,090;-1,760;5,39773858921162;4,01101911537201
DIJ-204;2020;early_2020;2020-03-28;2020-04-30;10;0;0;0;NA;NA;PM;NA;NA;NA;s29;245,550;483,820;438,670;-0,760;-0,120;5,87678871681416;3,87482989615124
DIJ-204;2021;early_2021;2021-03-29;2021-05-02;9;8;6;0;8877011;8877012;PM;14,00500000000000;17,9700000000000;35,0833333333333;s29;206,590;420,640;332,460;-0,090;-1,580;5,87678871681416;3,87482989615124
DIJ-205;2019;early_2019;2019-03-31;2019-05-16;8;8;2;0;NA;NA;CC;12,99000000000000;NA;NA;s29;267,560;461,320;490,410;-1,785;0,356;5,87678871681416;3,87482989615124
DIJ-205;2020;late_2020;2020-04-03;2020-05-07;9;9;0;0;NA;NA;PM;NA;NA;NA;s29;254,400;478,320;495,970;-0,120;3,960;5,87678871681416;3,87482989615124
DIJ-208;2019;late_2019;2019-04-09;2019-05-11;8;8;2;0;NA;8791192;PM;12,70000000000000;NA;NA;s29;271,380;516,710;349,260;-1,785;0,356;5,87678871681416;3,87482989615124
DIJ-208;2020;late_2020;2020-04-10;2020-05-10;8;8;4;0;NA;8791192;PM;16,81500000000000;19,1150000000000;NA;s29;299,370;518,270;447,130;-0,120;3,960;5,87678871681416;3,87482989615124
DIJ-212;2021;early_2021;2021-04-04;2021-05-14;9;9;8;0;NA;8877048;PM;12,61625000000000;17,8475000000000;37,2500000000000;s71;237,080;444,420;390,840;-0,090;-1,760;5,39773858921162;4,01101911537201
DIJ-212;2022;early_2022;2022-03-31;2022-05-07;9;9;8;0;8877107;NA;PM;15,91750000000000;19,3575000000000;44,3750000000000;s71;281,810;469,360;417,430;-1,180;-1,070;5,39773858921162;4,01101911537201
DIJ-213;2020;late_2020;2020-04-07;2020-05-07;7;7;7;0;8791900;NA;PM;17,35000000000000;18,9400000000000;NA;s29;273,620;489,650;443,120;-0,120;3,960;5,87678871681416;3,87482989615124
DIJ-213;2022;late_2022;2022-04-07;2022-05-09;8;8;3;1;NA;NA;PM;14,40666666666667;18,4333333333333;41,6666666666667;s71;278,180;467,680;409,390;-1,130;0,220;5,39773858921162;4,01101911537201
DIJ-214;2021;late_2021;2021-04-06;2021-05-11;6;5;3;1;8791900;8877031;PM;16,87000000000000;18,9900000000000;44,0000000000000;s71;244,770;445,620;347,060;-0,090;-1,760;5,39773858921162;4,01101911537201
DIJ-215;2021;early_2021;2021-03-31;2021-05-03;9;9;0;0;NA;NA;PM;NA;NA;NA;s71;216,580;423,830;307,700;-0,090;-1,760;5,39773858921162;4,01101911537201
DIJ-215;2022;late_2022;2022-04-02;2022-05-07;11;10;9;0;8382546;NA;PM;14,39444444444444;19,2900000000000;42,1111111111111;s71;279,160;467,900;413,060;-1,180;-1,070;5,39773858921162;4,01101911537201
DIJ-216;2019;late_2019;2019-04-13;2019-05-17;9;8;0;0;NA;NA;CC;NA;NA;NA;s32;277,570;519,650;381,030;0,329;0,051;5,74497832817337;3,77193716082082
DIJ-216;2022;late_2022;2022-04-02;2022-05-08;11;10;10;0;NA;NA;CC;NA;NA;NA;s71;279,160;467,900;429,200;-1,180;-1,070;5,39773858921162;4,01101911537201
DIJ-217;2021;early_2021;2021-04-04;2021-05-14;10;10;8;0;NA;NA;CC;8,50250000000000;15,0150000000000;32,4375000000000;s71;237,080;444,420;390,840;-0,090;-1,760;5,39773858921162;4,01101911537201
DIJ-217;2022;late_2022;2022-04-04;2022-05-09;8;8;6;0;NA;NA;PM;12,40666666666667;18,8433333333333;41,5000000000000;s71;265,580;459,240;440,280;-1,180;0,220;5,39773858921162;4,01101911537201
DIJ-218;2019;late_2019;2019-04-11;2019-05-17;11;11;5;0;NA;NA;CC;7,92200000000000;NA;NA;s32;271,180;512,170;395,360;-0,676;0,051;5,74497832817337;3,77193716082082
DIJ-218;2020;early_2020;2020-03-30;2020-05-06;10;10;0;0;NA;NA;CC;NA;NA;NA;s32;251,640;484,830;503,920;0,024;-0,032;5,74497832817337;3,77193716082082
DIJ-218;2021;late_2021;2021-04-05;2021-05-11;10;10;8;0;8877032;NA;PM;13,27000000000000;18,4350000000000;36,0000000000000;s71;241,240;443,860;349,360;-0,090;-1,760;5,39773858921162;4,01101911537201
DIJ-219;2019;late_2019;2019-04-04;2019-05-10;9;9;0;0;NA;NA;PM;NA;NA;NA;s29;277,890;491,440;381,350;-1,785;0,356;5,87678871681416;3,87482989615124
DIJ-219;2022;early_2022;2022-03-29;2022-05-07;11;11;10;0;8876586;8876585;PM;13,04400000000000;18,3090000000000;38,9500000000000;s71;268,240;448,310;434,950;-1,180;-1,070;5,39773858921162;4,01101911537201
DIJ-220;2019;early_2019;2019-03-30;2019-05-04;8;4;0;0;NA;NA;PM;NA;NA;NA;s29;265,590;451,110;379,200;-1,785;0,356;5,87678871681416;3,87482989615124
DIJ-220;2020;late_2020;2020-04-02;2020-05-07;8;8;8;0;8382546;NA;PM;15,05000000000000;18,0800000000000;NA;s29;250,250;482,170;503,460;-0,120;2,160;5,87678871681416;3,87482989615124
DIJ-221;2021;late_2021;2021-04-20;2021-05-22;8;8;5;0;8876549;NA;PM;13,89800000000000;18,6460000000000;39,8000000000000;s66;NA;611,220;NA;NA;NA;5,06862980769231;3,78134381354151
DIJ-221B;2021;late_2021;2021-04-18;2021-05-19;6;6;5;0;8876547;NA;PM;15,32000000000000;18,6920000000000;39,8000000000000;s61;NA;NA;351,310;NA;1,560;5,29520661157025;3,70277426379500
DIJ-221B;2022;late_2022;2022-04-12;2022-04-19;2;0;0;0;NA;NA;PM;NA;NA;NA;s61;269,320;462,400;87,130;-2,950;6,530;5,29520661157025;3,70277426379500
DIJ-222B;2022;late_2022;2022-04-10;2022-05-11;6;6;6;0;8876547;NA;PM;15,78166666666667;18,7583333333333;45,1666666666667;s61;272,600;457,150;413,190;-2,950;0,600;5,29520661157025;3,70277426379500
DIJ-223B;2021;late_2021;2021-04-14;2021-05-18;7;7;4;0;8877052;NA;PM;10,60500000000000;16,0750000000000;28,0000000000000;s61;NA;NA;382,450;NA;1,560;5,29520661157025;3,70277426379500
DIJ-223B;2022;late_2022;2022-04-09;2022-05-10;7;7;7;0;8877398;8877399;PM;15,36571428571429;19,0557142857143;44,8571428571429;s61;274,450;456,850;400,620;-2,950;-0,030;5,29520661157025;3,70277426379500
DIJ-224;2021;late_2021;2021-04-08;2021-05-16;9;8;0;0;NA;NA;PM;NA;NA;NA;s66;NA;524,100;NA;NA;NA;5,06862980769231;3,78134381354151
DIJ-224;2022;late_2022;2022-04-07;2022-05-09;7;7;7;0;8877368;8877369;PM;15,93285714285714;19,4528571428571;44,7857142857143;s66;268,880;453,960;411,460;-2,330;0,380;5,06862980769231;3,78134381354151
DIJ-224B;2021;late_2021;2021-04-06;2021-05-12;11;10;0;0;NA;NA;CC;NA;NA;NA;s61;NA;NA;400,920;NA;1,560;5,29520661157025;3,70277426379500
DIJ-224B;2022;late_2022;2022-04-10;2022-05-17;11;10;8;0;NA;NA;CC;9,99250000000000;16,3600000000000;38,6250000000000;s61;272,600;457,150;526,270;-2,950;0,600;5,29520661157025;3,70277426379500
DIJ-225;2021;late_2021;2021-04-05;2021-05-14;10;10;8;0;NA;NA;CC;8,65875000000000;16,0325000000000;36,5625000000000;s66;NA;517,720;NA;NA;NA;5,06862980769231;3,78134381354151
DIJ-225B;2022;late_2022;2022-04-02;2022-05-06;8;8;8;0;8876588;8876589;PM;14,38000000000000;18,5900000000000;40,1875000000000;s61;264,370;447,120;387,960;-3,360;-2,950;5,29520661157025;3,70277426379500
DIJ-227;2021;late_2021;2021-04-05;2021-05-12;9;9;7;0;NA;NA;CC;10,59714285714286;16,5157142857143;36,7857142857143;s61;NA;NA;411,840;NA;1,560;5,29520661157025;3,70277426379500
DIJ-229;2021;late_2021;2021-04-08;2021-05-06;9;0;0;0;NA;NA;CC;NA;NA;NA;s61;NA;NA;302,120;NA;1,560;5,29520661157025;3,70277426379500
DIJ-229;2022;late_2022;2022-04-15;2022-05-17;6;6;6;0;8877447;NA;PM;14,75666666666667;19,7950000000000;45,0000000000000;s61;286,930;494,480;457,540;-2,950;4,580;5,29520661157025;3,70277426379500
DIJ-232;2021;early_2021;2021-04-04;2021-05-12;10;9;7;0;NA;NA;CC;6,97000000000000;14,6400000000000;24,4285714285714;s61;NA;NA;422,760;NA;1,560;5,29520661157025;3,70277426379500
DIJ-232;2022;early_2022;2022-04-01;2022-05-08;10;10;10;0;NA;NA;CC;NA;NA;NA;s61;266,710;449,370;420,660;-3,360;-2,950;5,29520661157025;3,70277426379500
DIJ-233;2021;late_2021;2021-04-06;2021-05-12;6;6;5;0;8877033;8877034;PM;15,84600000000000;19,2480000000000;42,2000000000000;s61;NA;NA;400,920;NA;1,560;5,29520661157025;3,70277426379500
DIJ-233;2022;early_2022;2022-04-01;2022-05-07;9;9;6;0;NA;8876598;PM;16,07500000000000;19,7483333333333;43,7500000000000;s61;266,710;449,370;404,910;-3,360;-2,950;5,29520661157025;3,70277426379500
DIJ-234;2022;late_2022;2022-04-10;2022-05-13;9;8;8;0;NA;NA;CC;8,56750000000000;16,0075000000000;34,6875000000000;s61;272,600;457,150;452,920;-2,950;0,600;5,29520661157025;3,70277426379500
DIJ-235;2021;late_2021;2021-04-05;2021-04-27;10;0;0;0;NA;NA;CC;NA;NA;NA;s61;NA;NA;242,740;NA;NA;5,29520661157025;3,70277426379500
DIJ-235;2022;early_2022;2022-03-29;2022-05-02;10;8;8;0;NA;NA;PM;15,46375000000000;19,7762500000000;44,0000000000000;s61;251,920;429,400;353,610;-3,360;-2,950;5,29520661157025;3,70277426379500
DIJ-236;2021;early_2021;2021-04-04;2021-05-08;9;9;9;0;NA;8876520;PM;14,22444444444444;18,4733333333333;40,0555555555556;s66;NA;517,950;NA;NA;NA;5,06862980769231;3,78134381354151
DIJ-236;2022;early_2022;2022-03-29;2022-05-01;9;9;9;0;8877094;NA;PM;15,43222222222222;19,0611111111111;42,3888888888889;s66;254,460;434,970;355,980;-2,480;-1,900;5,06862980769231;3,78134381354151
DIJ-237;2021;late_2021;2021-04-09;2021-05-13;9;9;9;0;8877045;8877044;PM;16,61444444444444;19,1755555555556;41,2222222222222;s66;NA;528,760;NA;NA;NA;5,06862980769231;3,78134381354151
DIJ-237;2022;early_2022;2022-03-26;2022-04-28;10;10;9;0;8877045;NA;PM;14,30333333333333;18,4833333333333;39,6666666666667;s66;233,550;397,020;351,920;-2,480;-1,900;5,06862980769231;3,78134381354151
DIJ-238;2021;late_2021;2021-04-05;2021-05-08;6;6;6;0;8876519;8876518;PM;15,07166666666667;19,3500000000000;43,4166666666667;s66;NA;517,720;NA;NA;NA;5,06862980769231;3,78134381354151
DIJ-240;2022;late_2022;2022-04-02;2022-04-18;7;0;0;0;NA;NA;PM;NA;NA;NA;s66;266,880;452,880;160,240;-2,480;-1,900;5,06862980769231;3,78134381354151
DIJ-242;2021;early_2021;2021-04-04;2021-05-09;8;8;8;0;8876527;8876526;PM;12,73250000000000;17,5212500000000;31,0000000000000;s66;NA;517,950;NA;NA;NA;5,06862980769231;3,78134381354151
DIJ-242;2022;late_2022;2022-04-07;2022-05-10;9;9;9;0;8877387;8877386;PM;16,59555555555556;20,1333333333333;47,0555555555556;s66;268,880;453,960;427,980;-2,330;0,380;5,06862980769231;3,78134381354151
DIJ-244;2022;early_2022;2022-03-28;2022-04-05;NA;0;0;0;NA;NA;PM;NA;NA;NA;s41;234,510;403,730;39,450;-4,200;-2,540;5,54641169977925;3,59433696990805
DIJ-245;2022;early_2022;2022-03-31;2022-05-04;9;9;7;1;8876583;NA;PM;16,47285714285714;19,5057142857143;43,9285714285714;s41;254,900;434,520;353,350;-4,200;-2,540;5,54641169977925;3,59433696990805
DIJ-246;2021;early_2021;2021-03-30;2021-05-11;13;13;9;0;NA;NA;CC;9,98666666666667;16,8122222222222;38,8888888888889;s16;206,910;414,270;423,645;-0,760;-1,929;5,80078256070640;3,83797243289299
DIJ-246;2022;late_2022;2022-04-15;2022-04-25;NA;0;0;0;NA;NA;CC;NA;NA;NA;s16;299,220;513,520;120,620;-1,960;6,280;5,80078256070640;3,83797243289299
DIJ-247;2021;late_2021;2021-04-05;2021-05-08;9;9;8;0;8876514;8876513;PM;13,70000000000000;19,7287500000000;40,5000000000000;s16;240,680;435,920;303,885;-0,760;-1,929;5,80078256070640;3,83797243289299
DIJ-248;2021;late_2021;2021-04-06;2021-05-11;8;8;7;0;8877028;8877027;PM;13,89714285714286;17,9328571428571;36,0714285714286;s18;NA;NA;NA;NA;NA;5,58831184210526;3,82385417704097
DIJ-249;2021;early_2021;2021-03-31;2021-05-04;9;8;7;0;NA;8876502;PM;15,01142857142857;19,5185714285714;42,1428571428571;s16;214,610;418,050;317,315;-0,760;-1,929;5,80078256070640;3,83797243289299
DIJ-249;2022;early_2022;2022-04-01;2022-05-06;10;10;10;0;8876587;NA;PM;15,75200000000000;19,9180000000000;47,0500000000000;s16;277,330;465,600;404,360;-2,160;-1,960;5,80078256070640;3,83797243289299
DIJ-251;2021;early_2021;2021-03-31;2021-05-09;10;10;0;0;NA;NA;PM;NA;NA;NA;s16;214,610;418,050;372,755;-0,760;-1,929;5,80078256070640;3,83797243289299
DIJ-251;2022;early_2022;2022-03-25;2022-05-01;9;9;9;0;NA;8877095;PM;16,74777777777778;20,2966666666667;42,9444444444444;s16;234,250;389,790;408,430;-2,160;-1,960;5,80078256070640;3,83797243289299
DIJ-253;2021;early_2021;2021-03-30;2021-05-09;11;11;4;0;NA;NA;CC;7,94750000000000;14,7900000000000;28,0000000000000;s18;NA;NA;NA;NA;NA;5,58831184210526;3,82385417704097
DIJ-253;2022;late_2022;2022-04-10;2022-04-19;5;0;0;0;NA;NA;CC;NA;NA;NA;s18;281,400;473,070;112,680;-1,610;3,090;5,58831184210526;3,82385417704097
DIJ-254;2022;late_2022;2022-04-03;2022-05-07;6;5;5;0;8876597;NA;PM;18,24400000000000;19,8100000000000;44,4000000000000;s18;270,000;462,030;410,070;-1,930;-1,610;5,58831184210526;3,82385417704097
DIJ-255;2021;late_2021;2021-04-06;2021-05-10;7;7;7;0;NA;8877024;PM;13,51857142857143;18,8871428571429;37,5000000000000;s18;NA;NA;NA;NA;NA;5,58831184210526;3,82385417704097
DIJ-256;2022;late_2022;2022-04-13;2022-05-19;6;6;6;0;8876199;8876200;PM;15,79333333333333;19,4000000000000;40,2500000000000;s18;285,640;488,590;546,690;-1,610;6,050;5,58831184210526;3,82385417704097
DIJ-257;2021;early_2021;2021-04-03;2021-05-09;8;8;8;0;8876523;NA;PM;15,11750000000000;19,7062500000000;42,1250000000000;s18;NA;NA;NA;NA;NA;5,58831184210526;3,82385417704097
DIJ-257;2022;late_2022;2022-04-18;2022-05-19;8;8;8;0;NA;V011261;PM;16,03500000000000;19,7112500000000;43,0000000000000;s18;310,900;533,560;473,170;-1,610;6,280;5,58831184210526;3,82385417704097
DIJ-259;2021;late_2021;2021-04-19;2021-05-11;11;0;0;0;NA;NA;CC;NA;NA;NA;s18;NA;NA;NA;NA;NA;5,58831184210526;3,82385417704097
DIJ-259;2022;late_2022;2022-04-09;2022-05-16;9;9;8;0;8877444;NA;PM;13,44250000000000;19,4637500000000;44,5625000000000;s18;283,800;472,740;527,680;-1,610;-0,760;5,58831184210526;3,82385417704097
DIJ-260;2022;late_2022;2022-04-02;2022-05-07;10;10;0;0;NA;NA;PM;NA;NA;NA;s67;280,950;472,190;421,530;-1,990;-1,500;5,52811203319502;3,93854016206889
