id_nestbox;site;year;breeding_window;laying_date;flight_date;clutch_size;brood_size;fledgling_nb;success_manipulated;father_id;mother_id;species;mass;tarsus_length;wing_length;cumdd_30;min_t_before;min_t_between;mean_winter_t;sd_winter_t;lsource_0_m;lsource_0_iq;lsource_10_m;lsource_10_iq;lflux_0_m;lflux_0_iq;lflux_10_m;lflux_10_iq;lsource_vs150_m;lsource_vs150_sd;noise_m;noise_iq;trafic;age_class;strata_div;woodyveg_volume;woodyveg_sd;vegetation_area;woody_area;herbaceous_area;soft_manag_area;open_area;built_area
DIJ-097;arquebuse;2020;late_2020;2020-04-12;2020-05-15;9;NA;0;0;"NA";"NA";CC;NA;NA;NA;NA;NA;NA;NA;NA;9;9,00;23;16;5,784035614304270;12,281007099782100;109972175693028;248268601545502;5;3,075599211756240;578224258422852;372084045410156;26959200985322;2;2;454496941436768;730204113566793;47062;31717;15345;0,00000000000000e+00;17768;5523
DIJ-097;arquebuse;2021;late_2021;2021-04-19;2021-05-21;7;7;6;0;8382544;8877055;PM;14,11000000000000;19,1350000000000;42,9166666666667;NA;NA;NA;NA;NA;9;9,00;23;16;5,784035614304270;12,281007099782100;109972175693028;248268601545502;5;3,075599211756240;578224258422852;372084045410156;26959200985322;2;2;454496941436768;730204113566793;47062;31717;15345;0,00000000000000e+00;17768;5523
DIJ-098;arquebuse;2019;early_2019;2019-03-28;2019-05-03;9;9;8;0;"NA";"NA";PM;13,11375000000000;NA;NA;NA;NA;NA;NA;NA;8;10,00;35;29;5,738374518709390;20,907808946833899;213336087598377;414443503068393;6;11,739476335446300;593759422302246;150232391357422;424937429942214;2;2;288769801834106;787668255752901;32363;19329;13034;0,00000000000000e+00;31650;6340
DIJ-098;arquebuse;2021;late_2021;2021-04-05;2021-05-07;6;6;5;0;"NA";8382542;PM;14,03400000000000;18,4740000000000;35,2000000000000;NA;NA;NA;NA;NA;8;10,00;35;29;5,738374518709390;20,907808946833899;213336087598377;414443503068393;6;11,739476335446300;593759422302246;150232391357422;424937429942214;2;2;288769801834106;787668255752901;32363;19329;13034;0,00000000000000e+00;31650;6340
DIJ-098;arquebuse;2022;early_2022;2022-03-27;2022-05-05;8;8;6;1;0334BFC;8382542;PM;14,63833333333333;18,8516666666667;41,6666666666667;NA;NA;NA;NA;NA;8;10,00;35;29;5,738374518709390;20,907808946833899;213336087598377;414443503068393;6;11,739476335446300;593759422302246;150232391357422;424937429942214;2;2;288769801834106;787668255752901;32363;19329;13034;0,00000000000000e+00;31650;6340
DIJ-099;arquebuse;2019;late_2019;2019-04-03;2019-05-09;9;8;2;0;"NA";8790934;CC;7,97000000000000;NA;NA;NA;NA;NA;NA;NA;7;11,25;36;26;5,546384497306180;20,489949638867500;201278788505508;380238564970954;7;11,985369925676700;602124557495117;157524681091309;498553466173619;2;2;237159909332275;843536878283095;29425;16055;13370;0,00000000000000e+00;35493;5435
DIJ-099;arquebuse;2020;early_2020;2020-03-27;2020-04-29;7;7;7;0;"NA";8382542;PM;16,44500000000000;19,2700000000000;NA;NA;NA;NA;NA;NA;7;11,25;36;26;5,546384497306180;20,489949638867500;201278788505508;380238564970954;7;11,985369925676700;602124557495117;157524681091309;498553466173619;2;2;237159909332275;843536878283095;29425;16055;13370;0,00000000000000e+00;35493;5435
DIJ-099;arquebuse;2021;late_2021;2021-04-17;2021-05-21;10;10;6;0;"NA";"NA";CC;5,87333333333333;13,5233333333333;22,3333333333333;NA;NA;NA;NA;NA;7;11,25;36;26;5,546384497306180;20,489949638867500;201278788505508;380238564970954;7;11,985369925676700;602124557495117;157524681091309;498553466173619;2;2;237159909332275;843536878283095;29425;16055;13370;0,00000000000000e+00;35493;5435
DIJ-102;arquebuse;2021;early_2021;2021-03-04;2021-05-15;10;10;8;0;"NA";"NA";CC;7,34250000000000;15,1512500000000;28,7500000000000;NA;NA;NA;NA;NA;7;11,00;21;16;5,217324368232210;10,287027401592599;103656905005806;140205913809641;3;3,485507291118600;574041709899902;856065368652344;83141698273557;2;4;317953153060913;747472359948948;39389;24312;15077;0,00000000000000e+00;18265;12699
DIJ-102;arquebuse;2022;early_2022;2022-03-28;2022-05-03;10;9;9;0;"NA";"NA";CC;11,20222222222222;17,1922222222222;36,2222222222222;NA;NA;NA;NA;NA;7;11,00;21;16;5,217324368232210;10,287027401592599;103656905005806;140205913809641;3;3,485507291118600;574041709899902;856065368652344;83141698273557;2;4;317953153060913;747472359948948;39389;24312;15077;0,00000000000000e+00;18265;12699
DIJ-103;arquebuse;2020;early_2020;2020-04-01;2020-04-27;8;8;8;0;"NA";8382540;PM;16,75500000000000;19,5000000000000;NA;NA;NA;NA;NA;NA;6;10,00;19;15;5,162762194920710;11,540830285365001;101222791371677;155372461600579;4;4,684297200847220;57561695098877;870730972290039;223067381856249;2;4;263410903198242;714772809131199;34532;20780;13752;0,00000000000000e+00;21320;14501
DIJ-104;arquebuse;2019;early_2019;2019-04-01;2019-05-03;8;6;3;0;"NA";"NA";PM;17,44333333333334;NA;NA;NA;NA;NA;NA;NA;6;10,00;20;15;5,715304766464530;13,513353135370799;108810949924294;222171890163933;3;4,362828664995280;571868934631348;972850799560547;116955804429938;2;4;24518988192749;682450441858331;32825;20296;12529;0,00000000000000e+00;21876;15652
DIJ-105;arquebuse;2019;early_2019;2019-03-31;2019-05-04;9;9;9;0;"NA";"NA";PM;16,10111111111111;NA;NA;NA;NA;NA;NA;NA;5;9,50;19;14;5,232340474041380;11,776871974720001;100000242783798;188664114872848;4;5,302506741182300;577844009399414;706145477294922;274080719240367;1;4;247177625579834;713706288863923;31175;19326;11849;0,00000000000000e+00;23005;16173
DIJ-105;arquebuse;2020;early_2020;2020-03-26;2020-04-30;8;7;5;0;"NA";7556298;PM;16,56000000000000;19,0500000000000;NA;NA;NA;NA;NA;NA;5;9,50;19;14;5,232340474041380;11,776871974720001;100000242783798;188664114872848;4;5,302506741182300;577844009399414;706145477294922;274080719240367;1;4;247177625579834;713706288863923;31175;19326;11849;0,00000000000000e+00;23005;16173
DIJ-106;arquebuse;2019;late_2019;2019-04-03;2019-05-14;14;14;8;0;"NA";"NA";CC;7,10250000000000;NA;NA;NA;NA;NA;NA;NA;6;10,00;23;1475;5,452589289170090;10,286024039029000;112635787240056;200196263809984;5;5,115590674273430;591369400024414;112602996826172;387622061678533;0;4;247702021499634;718848430199784;30149;17934;12215;0,00000000000000e+00;28981;11223
DIJ-106;arquebuse;2020;early_2020;2020-04-01;2020-05-05;8;8;8;0;"NA";"NA";CC;9,16000000000000;15,2950000000000;NA;NA;NA;NA;NA;NA;6;10,00;23;1475;5,452589289170090;10,286024039029000;112635787240056;200196263809984;5;5,115590674273430;591369400024414;112602996826172;387622061678533;0;4;247702021499634;718848430199784;30149;17934;12215;0,00000000000000e+00;28981;11223
DIJ-108;arquebuse;2019;late_2019;2019-04-11;2019-05-13;7;7;5;0;"NA";8791408;PM;11,96800000000000;NA;NA;NA;NA;NA;NA;NA;4;9,00;31;205;4,247932555165880;12,936567238552700;145651083386056;235594959941109;6;7,359328671871070;645416641235352;149974403381348;568942714137731;2;4;169500167633057;721188136955036;22567;12456;10111;0,00000000000000e+00;37384;10402
DIJ-109;arquebuse;2020;late_2020;2020-04-07;2020-05-11;9;9;6;0;"NA";"NA";PM;14,46000000000000;19,1400000000000;NA;NA;NA;NA;NA;NA;9;8,50;33;315;6,727940453998020;30,140350996220199;239854734076103;498058055186452;6;6,861666540614980;588653450012207;128355484008789;359894083028866;2;3;274841393951416;778250123280953;32063;19231;12832;0,00000000000000e+00;28551;9739
DIJ-109;arquebuse;2021;late_2021;2021-04-10;2021-05-16;8;8;4;0;"NA";8877051;PM;12,42000000000000;17,0000000000000;33,2500000000000;NA;NA;NA;NA;NA;9;8,50;33;315;6,727940453998020;30,140350996220199;239854734076103;498058055186452;6;6,861666540614980;588653450012207;128355484008789;359894083028866;2;3;274841393951416;778250123280953;32063;19231;12832;0,00000000000000e+00;28551;9739
DIJ-109;arquebuse;2022;late_2022;2022-04-08;2022-05-01;12;12;11;0;"NA";"NA";CC;10,16818181818182;16,4218181818182;39,7727272727273;NA;NA;NA;NA;NA;9;8,50;33;315;6,727940453998020;30,140350996220199;239854734076103;498058055186452;6;6,861666540614980;588653450012207;128355484008789;359894083028866;2;3;274841393951416;778250123280953;32063;19231;12832;0,00000000000000e+00;28551;9739
DIJ-110;arquebuse;2019;late_2019;2019-04-10;2019-05-13;6;6;6;0;"NA";7556111;PM;14,38000000000000;NA;NA;NA;NA;NA;NA;NA;9;10,00;21;16;6,569540603577440;14,494723620395000;111368867086535;191587908778908;4;2,962698941289090;576594696044922;301469802856445;348990870077604;2;3;384561973327637;741782312310203;43860;28445;15415;0,00000000000000e+00;17236;9257
DIJ-110;arquebuse;2021;late_2021;2021-04-13;2021-04-30;6;0;0;0;"NA";"NA";PM;NA;NA;NA;NA;NA;NA;NA;NA;9;10,00;21;16;6,569540603577440;14,494723620395000;111368867086535;191587908778908;4;2,962698941289090;576594696044922;301469802856445;348990870077604;2;3;384561973327637;741782312310203;43860;28445;15415;0,00000000000000e+00;17236;9257
DIJ-111;parc_argentieres;2019;early_2019;2019-03-29;2019-05-03;10;10;4;0;"NA";"NA";PM;16,82000000000000;NA;NA;NA;NA;NA;NA;NA;6;10,00;66;30;23,386597742891901;55,704523551114200;54018071194353;556995550610767;11;5,933816466092210;519804039001465;601802444458008;174708802501939;2;4;226226154663086;546030764739927;37699;25239;12460;0,00000000000000e+00;21834;10820
DIJ-111;parc_argentieres;2022;late_2022;2022-04-04;2022-05-07;9;9;10;1;"NA";"NA";PM;14,65700000000000;19,2940000000000;42,2500000000000;NA;NA;NA;NA;NA;6;10,00;66;30;23,386597742891901;55,704523551114200;54018071194353;556995550610767;11;5,933816466092210;519804039001465;601802444458008;174708802501939;2;4;226226154663086;546030764739927;37699;25239;12460;0,00000000000000e+00;21834;10820
DIJ-112;parc_argentieres;2020;early_2020;2020-03-31;2020-05-05;7;6;5;0;8791881;"NA";PM;16,44500000000000;18,5150000000000;NA;NA;NA;NA;NA;NA;7;10,00;66;26;23,386597742891901;57,984732117830099;54018071194353;584528244812857;11;5,948523231778370;523256607055664;651673126220703;194701196684547;2;4;204146007873535;52264991134602;37961;24882;13079;0,00000000000000e+00;21678;10714
DIJ-112;parc_argentieres;2021;early_2021;2021-04-03;2021-05-11;9;9;4;0;"NA";"NA";CC;7,03750000000000;15,2100000000000;28,3750000000000;NA;NA;NA;NA;NA;7;10,00;66;26;23,386597742891901;57,984732117830099;54018071194353;584528244812857;11;5,948523231778370;523256607055664;651673126220703;194701196684547;2;4;204146007873535;52264991134602;37961;24882;13079;0,00000000000000e+00;21678;10714
DIJ-113;parc_argentieres;2019;early_2019;2019-03-26;2019-04-30;9;9;8;0;"NA";0917BFC;PM;13,47875000000000;18,0875000000000;42,1250000000000;NA;NA;NA;NA;NA;6;8,50;655;25;22,553858086631500;55,872635382439100;536056752242578;52104647564844;11;5,992781347470020;52498291015625;682362747192383;210977228043692;2;4;195390594024658;552780745695994;37523;24179;13344;0,00000000000000e+00;22076;10754
DIJ-113;parc_argentieres;2022;early_2022;2022-04-01;2022-05-05;7;7;7;0;"NA";"NA";PM;16,95714285714286;19,5800000000000;46,7857142857143;NA;NA;NA;NA;NA;6;8,50;655;25;22,553858086631500;55,872635382439100;536056752242578;52104647564844;11;5,992781347470020;52498291015625;682362747192383;210977228043692;2;4;195390594024658;552780745695994;37523;24179;13344;0,00000000000000e+00;22076;10754
DIJ-114;parc_argentieres;2020;early_2020;2020-03-26;2020-04-26;7;7;6;0;0325BFC;"NA";PM;18,14500000000000;19,4600000000000;NA;NA;NA;NA;NA;NA;6;11,00;66;27;24,178949380989401;63,111793994449897;531345690784008;522887818393879;11;6,096417275987170;526037864685059;694830322265625;214809145850077;2;4;204765169113159;572720859845017;38399;24723;13676;0,00000000000000e+00;21547;10407
DIJ-114;parc_argentieres;2021;early_2021;2021-04-04;2021-05-11;7;6;6;0;"NA";8877026;PM;14,79666666666667;18,6266666666667;42,1666666666667;NA;NA;NA;NA;NA;6;11,00;66;27;24,178949380989401;63,111793994449897;531345690784008;522887818393879;11;6,096417275987170;526037864685059;694830322265625;214809145850077;2;4;204765169113159;572720859845017;38399;24723;13676;0,00000000000000e+00;21547;10407
DIJ-115;parc_argentieres;2021;early_2021;2021-03-31;2021-05-11;6;6;7;1;8791881;8877025;PM;13,37857142857143;18,4714285714286;40,8571428571429;NA;NA;NA;NA;NA;6;9,75;66;2675;27,461343169422602;60,904036333981800;578341510203359;599744248618635;11;5,970854135610750;522249603271484;665219593048096;19696486611329;2;4;209273305236816;552741411401352;38002;24793;13209;0,00000000000000e+00;22012;10339
DIJ-115B;parc_argentieres;2019;early_2019;2019-04-01;2019-05-07;11;11;6;0;"NA";"NA";CC;9,38833333333333;NA;NA;NA;NA;NA;NA;NA;7;10,00;665;2625;25,189620032899100;65,283645809888895;544501408491547;598005403490994;11;5,883477011665200;519804039001465;582621383666992;174139634473315;2;3;221715856643677;540171099883987;38177;25091;13086;0,00000000000000e+00;21460;10716
DIJ-115B;parc_argentieres;2020;early_2020;2020-03-27;2020-04-30;8;8;8;0;"NA";"NA";CC;10,16500000000000;16,5250000000000;NA;NA;NA;NA;NA;NA;7;10,00;665;2625;25,189620032899100;65,283645809888895;544501408491547;598005403490994;11;5,883477011665200;519804039001465;582621383666992;174139634473315;2;3;221715856643677;540171099883987;38177;25091;13086;0,00000000000000e+00;21460;10716
DIJ-116;parc_argentieres;2021;early_2021;2021-04-04;2021-05-09;10;10;6;0;"NA";"NA";CC;9,18666666666667;16,1300000000000;33,1666666666667;NA;NA;NA;NA;NA;6;9,25;685;26;25,533517491543300;62,584017359897800;541279783645553;557298690841696;11;5,925934841445410;518365478515625;590773773193359;176280907791356;2;4;215907032501221;538313682208652;38549;24932;13617;0,00000000000000e+00;21056;10748
DIJ-116;parc_argentieres;2022;early_2022;2022-03-28;2022-05-07;8;5;4;0;"NA";"NA";PM;17,36500000000000;19,7100000000000;47,2500000000000;NA;NA;NA;NA;NA;6;9,25;685;26;25,533517491543300;62,584017359897800;541279783645553;557298690841696;11;5,925934841445410;518365478515625;590773773193359;176280907791356;2;4;215907032501221;538313682208652;38549;24932;13617;0,00000000000000e+00;21056;10748
DIJ-117;parc_argentieres;2020;late_2020;2020-04-07;2020-05-12;7;6;0;0;"NA";"NA";PM;NA;NA;NA;NA;NA;NA;NA;NA;7;9,75;67;2775;21,396913794074401;53,535028508690203;469980680807201;478242089717175;11;5,630014594384950;51812572479248;432051086425781;119871599599735;0;2;278716106430054;624267386590909;42521;28335;14186;0,00000000000000e+00;18107;9725
DIJ-117;parc_argentieres;2021;late_2021;2021-04-07;2021-05-13;5;5;0;0;"NA";"NA";PM;NA;NA;NA;NA;NA;NA;NA;NA;7;9,75;67;2775;21,396913794074401;53,535028508690203;469980680807201;478242089717175;11;5,630014594384950;51812572479248;432051086425781;119871599599735;0;2;278716106430054;624267386590909;42521;28335;14186;0,00000000000000e+00;18107;9725
DIJ-117;parc_argentieres;2022;early_2022;2022-04-01;2022-05-07;12;12;8;1;8877366;"NA";PM;NA;19,3050000000000;41,8125000000000;NA;NA;NA;NA;NA;7;9,75;67;2775;21,396913794074401;53,535028508690203;469980680807201;478242089717175;11;5,630014594384950;51812572479248;432051086425781;119871599599735;0;2;278716106430054;624267386590909;42521;28335;14186;0,00000000000000e+00;18107;9725
DIJ-118;parc_argentieres;2020;late_2020;2020-04-02;2020-05-05;8;8;6;0;"NA";"NA";CC;10,51500000000000;16,6700000000000;NA;NA;NA;NA;NA;NA;8;10,00;655;3625;25,533517491543300;62,827774961277100;485489422480494;546139047391296;12;5,667857812631380;517550277709961;441162109375;112087398858749;0;3;321536865402222;625076233287341;43001;29668;13333;0,00000000000000e+00;18182;9170
DIJ-118;parc_argentieres;2022;late_2022;2022-04-02;2022-04-18;3;0;0;0;"NA";"NA";CC;NA;NA;NA;NA;NA;NA;NA;NA;8;10,00;655;3625;25,533517491543300;62,827774961277100;485489422480494;546139047391296;12;5,667857812631380;517550277709961;441162109375;112087398858749;0;3;321536865402222;625076233287341;43001;29668;13333;0,00000000000000e+00;18182;9170
DIJ-119;parc_argentieres;2019;late_2019;2019-04-04;2019-05-10;11;11;0;0;"NA";"NA";CC;NA;NA;NA;NA;NA;NA;NA;NA;7;10,00;66;36;21,928557629744699;46,278629465333502;475070812882567;505763635035667;12;5,780602626597800;516783027648926;421262168884277;10073212214866;0;3;307143635742188;6180111416696;42668;29345;13323;0,00000000000000e+00;18679;9006
DIJ-119;parc_argentieres;2021;early_2021;2021-04-04;2021-05-12;9;9;5;0;"NA";"NA";CC;7,98400000000000;15,5080000000000;31,6000000000000;NA;NA;NA;NA;NA;7;10,00;66;36;21,928557629744699;46,278629465333502;475070812882567;505763635035667;12;5,780602626597800;516783027648926;421262168884277;10073212214866;0;3;307143635742188;6180111416696;42668;29345;13323;0,00000000000000e+00;18679;9006
DIJ-119;parc_argentieres;2022;early_2022;2022-03-27;2022-05-03;12;12;9;0;"NA";"NA";CC;10,01888888888889;17,1655555555556;36,5555555555556;NA;NA;NA;NA;NA;7;10,00;66;36;21,928557629744699;46,278629465333502;475070812882567;505763635035667;12;5,780602626597800;516783027648926;421262168884277;10073212214866;0;3;307143635742188;6180111416696;42668;29345;13323;0,00000000000000e+00;18679;9006
DIJ-121;carrelet_de_loisy;2019;late_2019;2019-04-10;2019-05-15;10;10;6;0;"NA";"NA";CC;7,26000000000000;NA;NA;NA;NA;NA;NA;NA;3;7,25;7;825;118,298241432712004;262,134517818155018;364526182506417;617447792854079;2;4,422157907846920;482258949279785;183522529602051;365209228407007;2;4;679677189483643;61873255020598;7942;5821;2121;0,00000000000000e+00;29229;33182
DIJ-121;carrelet_de_loisy;2020;late_2020;2020-04-16;2020-05-13;9;9;4;0;"NA";"NA";CC;7,91500000000000;14,6750000000000;NA;NA;NA;NA;NA;NA;3;7,25;7;825;118,298241432712004;262,134517818155018;364526182506417;617447792854079;2;4,422157907846920;482258949279785;183522529602051;365209228407007;2;4;679677189483643;61873255020598;7942;5821;2121;0,00000000000000e+00;29229;33182
DIJ-121;carrelet_de_loisy;2021;late_2021;2021-04-06;2021-05-13;8;8;5;0;"NA";8791991;PM;12,48000000000000;17,5540000000000;31,8000000000000;NA;NA;NA;NA;NA;3;7,25;7;825;118,298241432712004;262,134517818155018;364526182506417;617447792854079;2;4,422157907846920;482258949279785;183522529602051;365209228407007;2;4;679677189483643;61873255020598;7942;5821;2121;0,00000000000000e+00;29229;33182
DIJ-121;carrelet_de_loisy;2022;early_2022;2022-03-27;2022-05-03;10;10;8;0;"NA";"NA";PM;13,05750000000000;18,2650000000000;34,4375000000000;NA;NA;NA;NA;NA;3;7,25;7;825;118,298241432712004;262,134517818155018;364526182506417;617447792854079;2;4,422157907846920;482258949279785;183522529602051;365209228407007;2;4;679677189483643;61873255020598;7942;5821;2121;0,00000000000000e+00;29229;33182
DIJ-123;carrelet_de_loisy;2020;late_2020;2020-04-07;2020-05-09;7;7;0;0;"NA";"NA";PM;NA;NA;NA;NA;NA;NA;NA;NA;45;6,00;75;7;142,930007798609012;230,919980776226993;470935238780928;763444612454707;3;4,339281467426600;50220272064209;18739444732666;343392018199873;2;4;698692029724121;60346748546042;8254;5936;2318;0,00000000000000e+00;28502;33597
DIJ-125;parc_colombiere;2022;late_2022;2022-04-09;2022-05-10;6;6;5;0;8877384;8877385;PM;16,09800000000000;18,5040000000000;45,3000000000000;NA;NA;NA;NA;NA;48;40,00;109;15;18,774586966407401;39,207810477108502;265891111792741;593859597006814;13;7,743827273647720;525439109802246;368845367431641;12679309308065;2;4;110011919570923;810807482553982;55150;48126;7024;0,00000000000000e+00;11722;3481
DIJ-126;parc_colombiere;2019;late_2019;2019-04-17;2019-05-17;6;5;3;0;"NA";"NA";PM;13,56666666666667;NA;NA;NA;NA;NA;NA;NA;59;30,50;106;12;13,568662311881701;14,946129515555800;17959669154273;2023488574178;10;8,698186961984741;516526107788086;125635147094727;0;2;4;141950407261658;718723029363393;64229;57977;6252;0,00000000000000e+00;5187;937
DIJ-126;parc_colombiere;2021;late_2021;2021-04-11;2021-05-15;7;7;5;0;"NA";8877049;PM;12,76800000000000;18,8020000000000;36,8000000000000;NA;NA;NA;NA;NA;59;30,50;106;12;13,568662311881701;14,946129515555800;17959669154273;2023488574178;10;8,698186961984741;516526107788086;125635147094727;0;2;4;141950407261658;718723029363393;64229;57977;6252;0,00000000000000e+00;5187;937
DIJ-126;parc_colombiere;2022;late_2022;2022-04-04;2022-05-12;7;7;6;0;8877527;"NA";PM;16,04166666666667;19,6866666666667;43,5833333333333;NA;NA;NA;NA;NA;59;30,50;106;12;13,568662311881701;14,946129515555800;17959669154273;2023488574178;10;8,698186961984741;516526107788086;125635147094727;0;2;4;141950407261658;718723029363393;64229;57977;6252;0,00000000000000e+00;5187;937
DIJ-127;parc_colombiere;2019;late_2019;2019-04-07;2019-05-09;7;7;5;0;"NA";"NA";PM;13,59600000000000;NA;NA;NA;NA;NA;NA;NA;615;22,50;1055;12;10,656192659207500;9,570027159355339;145964998989842;107005593578496;4;7,835884030812050;516004600524902;104300689697266;0;2;4;151215862854004;679735361569973;68867;61579;7288;0,00000000000000e+00;1388;98
DIJ-127;parc_colombiere;2021;late_2021;2021-04-08;2021-04-15;1;0;0;0;"NA";"NA";CC;NA;NA;NA;NA;NA;NA;NA;NA;615;22,50;1055;12;10,656192659207500;9,570027159355339;145964998989842;107005593578496;4;7,835884030812050;516004600524902;104300689697266;0;2;4;151215862854004;679735361569973;68867;61579;7288;0,00000000000000e+00;1388;98
DIJ-127;parc_colombiere;2022;late_2022;2022-04-02;2022-05-06;6;6;0;0;"NA";"NA";PM;NA;NA;NA;NA;NA;NA;NA;NA;615;22,50;1055;12;10,656192659207500;9,570027159355339;145964998989842;107005593578496;4;7,835884030812050;516004600524902;104300689697266;0;2;4;151215862854004;679735361569973;68867;61579;7288;0,00000000000000e+00;1388;98
DIJ-128;parc_colombiere;2021;late_2021;2021-04-12;2021-05-19;9;9;9;0;"NA";"NA";CC;11,06111111111111;16,1244444444444;34,5555555555556;NA;NA;NA;NA;NA;66;21,00;104;10;8,918486639917219;5,892410605862840;12386598809669;692622846666999;0;6,639181900959450;516431312561035;104300689697266;0;2;4;153621310054016;682627864652394;70151;63009;7142;0,00000000000000e+00;202;0
DIJ-128;parc_colombiere;2022;late_2022;2022-04-08;2022-05-14;11;10;8;0;"NA";"NA";CC;11,04750000000000;16,6000000000000;38,1250000000000;NA;NA;NA;NA;NA;66;21,00;104;10;8,918486639917219;5,892410605862840;12386598809669;692622846666999;0;6,639181900959450;516431312561035;104300689697266;0;2;4;153621310054016;682627864652394;70151;63009;7142;0,00000000000000e+00;202;0
DIJ-129;parc_colombiere;2019;late_2019;2019-04-11;2019-05-18;12;12;7;0;"NA";"NA";CC;7,36571428571429;NA;NA;NA;NA;NA;NA;NA;65;34,00;103;10;7,079901989679540;5,774723623373490;105843614342515;540403128892784;0;4,665202701508600;517284660339355;106197357177734;0;2;4;153357836146545;685022435999746;70234;62944;7290;0,00000000000000e+00;119;0
DIJ-129;parc_colombiere;2022;late_2022;2022-04-13;2022-05-18;11;10;9;0;"NA";"NA";CC;NA;NA;NA;NA;NA;NA;NA;NA;65;34,00;103;10;7,079901989679540;5,774723623373490;105843614342515;540403128892784;0;4,665202701508600;517284660339355;106197357177734;0;2;4;153357836146545;685022435999746;70234;62944;7290;0,00000000000000e+00;119;0
DIJ-130;parc_colombiere;2019;late_2019;2019-04-05;2019-05-13;8;7;7;0;"NA";"NA";CC;9,18142857142857;NA;NA;NA;NA;NA;NA;NA;61;41,50;102;15;5,823137135434540;5,186669227596490;909755523790171;41127873445609;0;2,045916613384420;519512901306152;101456069946289;0;2;4;150333229212952;697261525603075;70237;62371;7866;0,00000000000000e+00;116;0
DIJ-131;parc_colombiere;2019;late_2019;2019-04-13;2019-05-18;11;10;5;0;"NA";"NA";CC;10,06800000000000;NA;NA;NA;NA;NA;NA;NA;50;48,50;97;205;4,480102881908720;4,291578790533130;786389635002845;391104090729313;0;0,239676625461509;520840377807617;100033950805664;0;2;3;137790011753845;726372305318784;70066;60578;9488;0,00000000000000e+00;261;26
DIJ-131;parc_colombiere;2020;late_2020;2020-04-07;2020-05-12;11;9;4;0;"NA";"NA";CC;8,88500000000000;17,0500000000000;NA;NA;NA;NA;NA;NA;50;48,50;97;205;4,480102881908720;4,291578790533130;786389635002845;391104090729313;0;0,239676625461509;520840377807617;100033950805664;0;2;3;137790011753845;726372305318784;70066;60578;9488;0,00000000000000e+00;261;26
DIJ-131;parc_colombiere;2022;late_2022;2022-04-08;2022-05-17;12;12;12;0;"NA";"NA";CC;NA;NA;NA;NA;NA;NA;NA;NA;50;48,50;97;205;4,480102881908720;4,291578790533130;786389635002845;391104090729313;0;0,239676625461509;520840377807617;100033950805664;0;2;3;137790011753845;726372305318784;70066;60578;9488;0,00000000000000e+00;261;26
DIJ-132;parc_colombiere;2019;late_2019;2019-04-11;2019-05-18;11;8;8;0;"NA";"NA";CC;8,66750000000000;NA;NA;NA;NA;NA;NA;NA;42;41,50;85;25;3,805555014723770;3,610533646714960;706966530169581;328153158487558;0;0,702836367646762;521930809020996;114731216430664;0;2;3;128736789823914;72349204900742;69955;58241;11714;0,00000000000000e+00;366;32
DIJ-132;parc_colombiere;2021;late_2021;2021-04-14;2021-04-21;3;0;0;0;"NA";"NA";CC;NA;NA;NA;NA;NA;NA;NA;NA;42;41,50;85;25;3,805555014723770;3,610533646714960;706966530169581;328153158487558;0;0,702836367646762;521930809020996;114731216430664;0;2;3;128736789823914;72349204900742;69955;58241;11714;0,00000000000000e+00;366;32
DIJ-132;parc_colombiere;2022;early_2022;2022-03-30;2022-05-04;8;8;4;1;"NA";8876584;PM;16,57250000000000;18,9550000000000;37,5000000000000;NA;NA;NA;NA;NA;42;41,50;85;25;3,805555014723770;3,610533646714960;706966530169581;328153158487558;0;0,702836367646762;521930809020996;114731216430664;0;2;3;128736789823914;72349204900742;69955;58241;11714;0,00000000000000e+00;366;32
DIJ-133;parc_colombiere;2021;late_2021;2021-04-06;2021-05-13;6;3;2;0;"NA";8877037;PM;15,61000000000000;18,4800000000000;43,7500000000000;NA;NA;NA;NA;NA;39;32,00;80;27;3,467026204200090;3,219163638303810;603741714459013;308829077031419;0;0,705746878196843;524775352478027;107619476318359;0;2;3;121575007084656;705188964698681;69250;56707;12543;0,00000000000000e+00;1071;32
DIJ-133;parc_colombiere;2022;late_2022;2022-04-13;2022-05-15;7;6;6;0;8877591;8877590;PM;15,44166666666667;19,3083333333333;45,9166666666667;NA;NA;NA;NA;NA;39;32,00;80;27;3,467026204200090;3,219163638303810;603741714459013;308829077031419;0;0,705746878196843;524775352478027;107619476318359;0;2;3;121575007084656;705188964698681;69250;56707;12543;0,00000000000000e+00;1071;32
DIJ-134;parc_colombiere;2019;late_2019;2019-04-06;2019-05-15;12;10;9;0;"NA";"NA";CC;10,00333333333333;NA;NA;NA;NA;NA;NA;NA;285;27,00;69;32;2,866330210965510;2,993483791839690;538516702348542;252727694330853;0;0,670244564029363;528094024658203;125635147094727;0;2;3;104178991743469;745077659503956;67369;51065;16304;0,00000000000000e+00;2828;156
DIJ-134;parc_colombiere;2022;early_2022;2022-03-31;2022-05-06;9;9;8;0;8876594;"NA";PM;17,20250000000000;19,5562500000000;45,0625000000000;NA;NA;NA;NA;NA;285;27,00;69;32;2,866330210965510;2,993483791839690;538516702348542;252727694330853;0;0,670244564029363;528094024658203;125635147094727;0;2;3;104178991743469;745077659503956;67369;51065;16304;0,00000000000000e+00;2828;156
