id_nestbox;site;coord_x;coord_y;year;dist;species;breeding_window;laying_date;flight_date;clutch_size;brood_size;fledgling_nb;mass;tarsus_length;wing_length;father_id;father_cond;mother_id;mother_cond;cumdd_30;cumdd_60;cumdd_between;min_t_before;min_t_between;mean_winter_t;sd_winter_t;lsource_0_m;lsource_0_iq;lsource_10_m;lsource_10_iq;lflux_0_m;lflux_0_iq;lflux_10_m;lflux_10_iq;lsource_vs150_m;lsource_vs150_iq;noise_m;noise_iq;trafic;age_class;strata_div;woodyveg_volume;woodyveg_sd;woody_area;vegetation_area;herbaceous_area;soft_manag_area;built_area;build_volume;build_sd;open_area;water_area
DIJ-168;bd_castel;853522,3090;6692085,535;2021;100;PM;early_2021;2021-03-28;2021-05-05;8;7,00000000000000;6;15,18000000000000;19,5400000000000;41,5833333333333;NA;-0,275340138913586330;NA;1,25612637911001e-01;219,800000000000;432,140000000000;388,500000000000;0,051000000000000;-1,3839999999999999;6,20433554083885;3,77713249428980;6,0;10,00;23,0;8,00;67,278588920;212,213822600;139,790542600;221,263235100;16;8,00;64,66660309;6,686649323;3541489,547000;0;2;37446,627960;4,510633055;5933;15222;9289;1183,028336000;1912;1,694584219e+04;4,125171842;14266;0
DIJ-168;bd_castel;853522,3090;6692085,535;2021;150;PM;early_2021;2021-03-28;2021-05-05;8;7,00000000000000;6;15,18000000000000;19,5400000000000;41,5833333333333;NA;-0,362121248442871579;NA;6,43317556281417e-02;219,800000000000;432,140000000000;388,500000000000;0,051000000000000;-1,3839999999999999;6,20433554083885;3,77713249428980;4,0;8,00;18,0;8,75;45,112140520;165,071931300;67,010087380;193,883521800;13;8,00;61,45635605;14,006118770;5617326,607000;0;2;103780,696200;4,632957100;14166;33377;19211;5224,167107000;5711;4,581744318e+04;3,963609190;30658;904
DIJ-168;bd_castel;853522,3090;6692085,535;2021;200;PM;early_2021;2021-03-28;2021-05-05;8;7,00000000000000;6;15,18000000000000;19,5400000000000;41,5833333333333;NA;-0,536826573041165211;NA;1,17818606375893e-01;219,800000000000;432,140000000000;388,500000000000;0,051000000000000;-1,3839999999999999;6,20433554083885;3,77713249428980;2,0;6,50;16,0;11,00;16,917482360;133,477880400;43,358384920;163,398362500;11;9,00;60,33738708;11,879531860;7352385,754000;0;2;177504,504600;4,533534221;24313;56170;31857;9279,324207000;12632;1,207030379e+05;5,417670857;54348;2450
DIJ-169;bd_castel;853553,3334;6692181,352;2019;50;PM;early_2019;2019-04-02;2019-05-09;7;5,00000000000000;5;17,55600000000000;NA;NA;NA;-1,026959688250601799;NA;3,67701022185685e-02;289,650000000000;499,560000000000;397,870000000000;-0,563000000000000;0,8250000000000000;6,20433554083885;3,77713249428980;4,0;3,50;18,0;2,00;349,827882800;446,737829900;363,219332500;362,869938700;14;6,00;66,35048676;13,552555080;1596912,877000;0;2;5721,028046;3,932166146;931;2539;1608;0,000000000;714;7,151970032e+03;3,837654785;4597;0
DIJ-169;bd_castel;853553,3334;6692181,352;2019;100;PM;early_2019;2019-04-02;2019-05-09;7;5,00000000000000;5;17,55600000000000;NA;NA;NA;-0,982865716933831068;NA;-1,05682401155410e-01;289,650000000000;499,560000000000;397,870000000000;-0,563000000000000;0,8250000000000000;6,20433554083885;3,77713249428980;1,0;6,50;16,0;8,50;4,216757335;153,647257400;54,928235130;256,904720100;11;9,00;62,37977600;15,013729100;3293589,948000;0;2;22556,464740;4,289818540;3608;12571;8963;1710,605119000;2759;2,838540863e+04;3,795087555;16070;0
DIJ-169;bd_castel;853553,3334;6692181,352;2019;150;PM;early_2019;2019-04-02;2019-05-09;7;5,00000000000000;5;17,55600000000000;NA;NA;NA;-1,093150718901218177;NA;-7,75484487091592e-02;289,650000000000;499,560000000000;397,870000000000;-0,563000000000000;0,8250000000000000;6,20433554083885;3,77713249428980;1,0;6,00;15,0;10,00;3,380301828;124,049747500;27,399196110;173,063526400;11;11,00;60,31023026;13,987102510;5045230,468000;0;2;74411,867840;4,317432309;11296;35234;23938;9266,399838000;5626;5,929563576e+04;3,756623791;29790;0
DIJ-169;bd_castel;853553,3334;6692181,352;2019;200;PM;early_2019;2019-04-02;2019-05-09;7;5,00000000000000;5;17,55600000000000;NA;NA;NA;-0,917130908278860457;NA;2,00200743495090e-02;289,650000000000;499,560000000000;397,870000000000;-0,563000000000000;0,8250000000000000;6,20433554083885;3,77713249428980;2,0;6,00;15,0;10,00;10,992865180;110,790267700;30,946137670;124,343627900;11;11,00;58,98484802;12,362976070;6823379,894000;0;2;140145,117200;4,391880305;21351;60027;38676;14286,067210000;12115;1,255936827e+05;4,686888221;53458;0
DIJ-169;bd_castel;853553,3334;6692181,352;2020;50;PM;late_2020;2020-04-07;2020-05-09;8;8,00000000000000;0;17,70500000000000;19,2250000000000;NA;8382549;-1,939722377489791150;NA;5,77428678382891e-02;284,590000000000;511,130000000000;486,720000000000;0,797000000000000;5,0499999999999998;6,20433554083885;3,77713249428980;4,0;3,50;18,0;2,00;349,827882800;446,737829900;363,219332500;362,869938700;14;6,00;66,35048676;13,552555080;1596912,877000;0;2;5721,028046;3,932166146;931;2539;1608;0,000000000;714;7,151970032e+03;3,837654785;4597;0
DIJ-169;bd_castel;853553,3334;6692181,352;2020;100;PM;late_2020;2020-04-07;2020-05-09;8;8,00000000000000;0;17,70500000000000;19,2250000000000;NA;8382549;-1,939722377489791150;NA;-2,67126061852599e-02;284,590000000000;511,130000000000;486,720000000000;0,797000000000000;5,0499999999999998;6,20433554083885;3,77713249428980;1,0;6,50;16,0;8,50;4,216757335;153,647257400;54,928235130;256,904720100;11;9,00;62,37977600;15,013729100;3293589,948000;0;2;22556,464740;4,289818540;3608;12571;8963;1710,605119000;2759;2,838540863e+04;3,795087555;16070;0
DIJ-169;bd_castel;853553,3334;6692181,352;2020;150;PM;late_2020;2020-04-07;2020-05-09;8;8,00000000000000;0;17,70500000000000;19,2250000000000;NA;8382549;-1,939722377489791150;NA;5,06708967670388e-02;284,590000000000;511,130000000000;486,720000000000;0,797000000000000;5,0499999999999998;6,20433554083885;3,77713249428980;1,0;6,00;15,0;10,00;3,380301828;124,049747500;27,399196110;173,063526400;11;11,00;60,31023026;13,987102510;5045230,468000;0;2;74411,867840;4,317432309;11296;35234;23938;9266,399838000;5626;5,929563576e+04;3,756623791;29790;0
DIJ-169;bd_castel;853553,3334;6692181,352;2020;200;PM;late_2020;2020-04-07;2020-05-09;8;8,00000000000000;0;17,70500000000000;19,2250000000000;NA;8382549;-1,939722377489791150;NA;8,09070561340349e-02;284,590000000000;511,130000000000;486,720000000000;0,797000000000000;5,0499999999999998;6,20433554083885;3,77713249428980;2,0;6,00;15,0;10,00;10,992865180;110,790267700;30,946137670;124,343627900;11;11,00;58,98484802;12,362976070;6823379,894000;0;2;140145,117200;4,391880305;21351;60027;38676;14286,067210000;12115;1,255936827e+05;4,686888221;53458;0
DIJ-169;bd_castel;853553,3334;6692181,352;2021;50;PM;late_2021;2021-04-08;2021-05-12;8;8,00000000000000;8;15,33875000000000;19,6137500000000;43,6250000000000;8877035;-1,625415990147531797;8791030;-6,94153524059453e-01;254,630000000000;459,250000000000;363,470000000000;-1,384000000000000;2,2890000000000001;6,20433554083885;3,77713249428980;4,0;3,50;18,0;2,00;349,827882800;446,737829900;363,219332500;362,869938700;14;6,00;66,35048676;13,552555080;1596912,877000;0;2;5721,028046;3,932166146;931;2539;1608;0,000000000;714;7,151970032e+03;3,837654785;4597;0
DIJ-169;bd_castel;853553,3334;6692181,352;2021;100;PM;late_2021;2021-04-08;2021-05-12;8;8,00000000000000;8;15,33875000000000;19,6137500000000;43,6250000000000;8877035;-1,625415990147531797;8791030;-6,94153524059453e-01;254,630000000000;459,250000000000;363,470000000000;-1,384000000000000;2,2890000000000001;6,20433554083885;3,77713249428980;1,0;6,50;16,0;8,50;4,216757335;153,647257400;54,928235130;256,904720100;11;9,00;62,37977600;15,013729100;3293589,948000;0;2;22556,464740;4,289818540;3608;12571;8963;1710,605119000;2759;2,838540863e+04;3,795087555;16070;0
DIJ-169;bd_castel;853553,3334;6692181,352;2021;150;PM;late_2021;2021-04-08;2021-05-12;8;8,00000000000000;8;15,33875000000000;19,6137500000000;43,6250000000000;8877035;-1,625415990147531797;8791030;-6,94153524059453e-01;254,630000000000;459,250000000000;363,470000000000;-1,384000000000000;2,2890000000000001;6,20433554083885;3,77713249428980;1,0;6,00;15,0;10,00;3,380301828;124,049747500;27,399196110;173,063526400;11;11,00;60,31023026;13,987102510;5045230,468000;0;2;74411,867840;4,317432309;11296;35234;23938;9266,399838000;5626;5,929563576e+04;3,756623791;29790;0
DIJ-169;bd_castel;853553,3334;6692181,352;2021;200;PM;late_2021;2021-04-08;2021-05-12;8;8,00000000000000;8;15,33875000000000;19,6137500000000;43,6250000000000;8877035;-1,625415990147531797;8791030;-6,94153524059453e-01;254,630000000000;459,250000000000;363,470000000000;-1,384000000000000;2,2890000000000001;6,20433554083885;3,77713249428980;2,0;6,00;15,0;10,00;10,992865180;110,790267700;30,946137670;124,343627900;11;11,00;58,98484802;12,362976070;6823379,894000;0;2;140145,117200;4,391880305;21351;60027;38676;14286,067210000;12115;1,255936827e+05;4,686888221;53458;0
DIJ-170;bd_castel;853544,4457;6692273,335;2019;50;PM;early_2019;2019-04-02;2019-05-10;10;6,00000000000000;5;14,25800000000000;NA;NA;NA;-0,249341901449494058;7636392;-1,32548874506800e-01;289,650000000000;499,560000000000;409,680000000000;-0,563000000000000;0,8250000000000000;6,20433554083885;3,77713249428980;4,0;5,00;15,0;3,00;134,292703200;433,403732000;250,350121100;391,355676900;8;5,25;66,53517151;7,251567841;1267578,506000;0;2;4157,050812;2,265276911;950;2621;1671;171,702601700;106;9,936695557e+02;4,740434475;5123;0
DIJ-170;bd_castel;853544,4457;6692273,335;2019;100;PM;early_2019;2019-04-02;2019-05-10;10;6,00000000000000;5;14,25800000000000;NA;NA;NA;-0,796773242973272899;7636392;-1,32548874506800e-01;289,650000000000;499,560000000000;409,680000000000;-0,563000000000000;0,8250000000000000;6,20433554083885;3,77713249428980;2,0;4,50;13,5;6,00;4,637359262;187,875624600;57,270777760;242,802459400;9;8,00;60,98378372;17,292411800;2603097,062000;0;2;15630,420870;2,738418446;3556;12622;9066;4203,095357000;3675;3,944505815e+04;3,947064716;15103;0
DIJ-170;bd_castel;853544,4457;6692273,335;2019;150;PM;early_2019;2019-04-02;2019-05-10;10;6,00000000000000;5;14,25800000000000;NA;NA;NA;-0,783674247652643041;7636392;-1,32548874506800e-01;289,650000000000;499,560000000000;409,680000000000;-0,563000000000000;0,8250000000000000;6,20433554083885;3,77713249428980;3,0;7,00;14,5;7,00;10,065019300;72,542316410;42,037066020;155,072185000;11;9,00;59,68556213;16,404293060;4822348,767000;0;2;38633,862030;3,510378727;7559;30191;22632;12433,217750000;6537;7,287165343e+04;4,435576572;33922;0
DIJ-170;bd_castel;853544,4457;6692273,335;2019;200;PM;early_2019;2019-04-02;2019-05-10;10;6,00000000000000;5;14,25800000000000;NA;NA;NA;-0,405336381061175810;7636392;-1,32548874506800e-01;289,650000000000;499,560000000000;409,680000000000;-0,563000000000000;0,8250000000000000;6,20433554083885;3,77713249428980;4,0;7,00;15,0;10,00;22,453162420;171,944931800;50,609548350;175,396488300;11;9,00;59,01744080;13,818721770;7657970,248000;0;2;98620,542240;4,060411962;15937;52182;36245;16074,051260000;13686;1,340907241e+05;5,631141601;59732;0
DIJ-170;bd_castel;853544,4457;6692273,335;2020;50;PM;early_2020;2020-03-25;2020-04-29;9;9,00000000000000;6;11,66000000000000;17,4050000000000;NA;NA;-0,287773281346949850;7636392;-1,32548874506800e-01;263,290000000000;496,280000000000;460,870000000000;0,273000000000000;0,9620000000000000;6,20433554083885;3,77713249428980;4,0;5,00;15,0;3,00;134,292703200;433,403732000;250,350121100;391,355676900;8;5,25;66,53517151;7,251567841;1267578,506000;0;2;4157,050812;2,265276911;950;2621;1671;171,702601700;106;9,936695557e+02;4,740434475;5123;0
DIJ-170;bd_castel;853544,4457;6692273,335;2020;100;PM;early_2020;2020-03-25;2020-04-29;9;9,00000000000000;6;11,66000000000000;17,4050000000000;NA;NA;-0,807978116353221254;7636392;-1,32548874506800e-01;263,290000000000;496,280000000000;460,870000000000;0,273000000000000;0,9620000000000000;6,20433554083885;3,77713249428980;2,0;4,50;13,5;6,00;4,637359262;187,875624600;57,270777760;242,802459400;9;8,00;60,98378372;17,292411800;2603097,062000;0;2;15630,420870;2,738418446;3556;12622;9066;4203,095357000;3675;3,944505815e+04;3,947064716;15103;0
DIJ-170;bd_castel;853544,4457;6692273,335;2020;150;PM;early_2020;2020-03-25;2020-04-29;9;9,00000000000000;6;11,66000000000000;17,4050000000000;NA;NA;-0,628288453564232241;7636392;-1,32548874506800e-01;263,290000000000;496,280000000000;460,870000000000;0,273000000000000;0,9620000000000000;6,20433554083885;3,77713249428980;3,0;7,00;14,5;7,00;10,065019300;72,542316410;42,037066020;155,072185000;11;9,00;59,68556213;16,404293060;4822348,767000;0;2;38633,862030;3,510378727;7559;30191;22632;12433,217750000;6537;7,287165343e+04;4,435576572;33922;0
DIJ-170;bd_castel;853544,4457;6692273,335;2020;200;PM;early_2020;2020-03-25;2020-04-29;9;9,00000000000000;6;11,66000000000000;17,4050000000000;NA;NA;-0,473414481917554419;7636392;-1,32548874506800e-01;263,290000000000;496,280000000000;460,870000000000;0,273000000000000;0,9620000000000000;6,20433554083885;3,77713249428980;4,0;7,00;15,0;10,00;22,453162420;171,944931800;50,609548350;175,396488300;11;9,00;59,01744080;13,818721770;7657970,248000;0;2;98620,542240;4,060411962;15937;52182;36245;16074,051260000;13686;1,340907241e+05;5,631141601;59732;0
DIJ-171;bd_castel;853545,9035;6692393,869;2019;50;PM;late_2019;2019-04-05;2019-05-10;9;9,00000000000000;6;12,47666666666667;NA;NA;NA;-0,039807855844559308;8791030;-6,94153524059453e-01;286,200000000000;510,040000000000;391,200000000000;-0,563000000000000;0,8250000000000000;6,20433554083885;3,77713249428980;8,0;3,00;21,0;3,00;318,067932200;202,645995200;350,918021700;226,148431900;17;10,00;69,19136047;7,745868683;2046028,304000;1;2;4050,889557;3,771490687;717;1037;320;42,320417240;133;2,108415192e+03;0,961745270;6680;0
DIJ-171;bd_castel;853545,9035;6692393,869;2019;100;PM;late_2019;2019-04-05;2019-05-10;9;9,00000000000000;6;12,47666666666667;NA;NA;NA;0,078163714803276441;8791030;-6,94153524059453e-01;286,200000000000;510,040000000000;391,200000000000;-0,563000000000000;0,8250000000000000;6,20433554083885;3,77713249428980;6,0;7,00;20,0;7,00;47,392977690;210,246847100;171,374349700;267,835266200;12;9,00;65,48138428;17,145747180;3938983,314000;1;2;24433,376430;4,016852509;3731;7902;4171;1422,241174000;3559;3,515083493e+04;6,886080047;19939;0
DIJ-171;bd_castel;853545,9035;6692393,869;2019;150;PM;late_2019;2019-04-05;2019-05-10;9;9,00000000000000;6;12,47666666666667;NA;NA;NA;0,055629608363956001;8791030;-6,94153524059453e-01;286,200000000000;510,040000000000;391,200000000000;-0,563000000000000;0,8250000000000000;6,20433554083885;3,77713249428980;5,0;7,00;16,0;8,00;66,889195130;210,462082400;126,341964100;239,854813200;10;9,00;61,61116409;17,798931120;5781090,006000;1;2;63886,290180;4,310294689;9574;22109;12535;5483,268723000;9996;1,036084445e+05;6,249869627;38545;0
DIJ-171;bd_castel;853545,9035;6692393,869;2019;200;PM;late_2019;2019-04-05;2019-05-10;9;9,00000000000000;6;12,47666666666667;NA;NA;NA;-0,041468434147112834;8791030;-6,94153524059453e-01;286,200000000000;510,040000000000;391,200000000000;-0,563000000000000;0,8250000000000000;6,20433554083885;3,77713249428980;3,5;7,00;15,0;8,50;52,420569030;217,071541300;93,332862380;230,014053400;10;9,00;60,48404694;16,753292080;7653727,438000;1;2;106883,321500;4,417712499;15308;39635;24327;10730,742940000;21964;2,651186013e+05;6,828065679;64001;0
DIJ-171;bd_castel;853545,9035;6692393,869;2020;50;PM;late_2020;2020-04-08;2020-05-11;8;7,00000000000000;1;17,53000000000000;19,4300000000000;NA;NA;-0,962605435051627323;NA;-2,12967745064257e-01;292,590000000000;521,170000000000;511,330000000000;0,797000000000000;5,0499999999999998;6,20433554083885;3,77713249428980;8,0;3,00;21,0;3,00;318,067932200;202,645995200;350,918021700;226,148431900;17;10,00;69,19136047;7,745868683;2046028,304000;1;2;4050,889557;3,771490687;717;1037;320;42,320417240;133;2,108415192e+03;0,961745270;6680;0
DIJ-171;bd_castel;853545,9035;6692393,869;2020;100;PM;late_2020;2020-04-08;2020-05-11;8;7,00000000000000;1;17,53000000000000;19,4300000000000;NA;NA;-0,833156720125596717;NA;-2,89435396429146e-02;292,590000000000;521,170000000000;511,330000000000;0,797000000000000;5,0499999999999998;6,20433554083885;3,77713249428980;6,0;7,00;20,0;7,00;47,392977690;210,246847100;171,374349700;267,835266200;12;9,00;65,48138428;17,145747180;3938983,314000;1;2;24433,376430;4,016852509;3731;7902;4171;1422,241174000;3559;3,515083493e+04;6,886080047;19939;0
DIJ-171;bd_castel;853545,9035;6692393,869;2020;150;PM;late_2020;2020-04-08;2020-05-11;8;7,00000000000000;1;17,53000000000000;19,4300000000000;NA;NA;-0,862772899981531505;NA;-1,27070408071997e-01;292,590000000000;521,170000000000;511,330000000000;0,797000000000000;5,0499999999999998;6,20433554083885;3,77713249428980;5,0;7,00;16,0;8,00;66,889195130;210,462082400;126,341964100;239,854813200;10;9,00;61,61116409;17,798931120;5781090,006000;1;2;63886,290180;4,310294689;9574;22109;12535;5483,268723000;9996;1,036084445e+05;6,249869627;38545;0
DIJ-171;bd_castel;853545,9035;6692393,869;2020;200;PM;late_2020;2020-04-08;2020-05-11;8;7,00000000000000;1;17,53000000000000;19,4300000000000;NA;NA;-1,005639296642968805;NA;-3,01509758781384e-01;292,590000000000;521,170000000000;511,330000000000;0,797000000000000;5,0499999999999998;6,20433554083885;3,77713249428980;3,5;7,00;15,0;8,50;52,420569030;217,071541300;93,332862380;230,014053400;10;9,00;60,48404694;16,753292080;7653727,438000;1;2;106883,321500;4,417712499;15308;39635;24327;10730,742940000;21964;2,651186013e+05;6,828065679;64001;0
DIJ-171;bd_castel;853545,9035;6692393,869;2021;50;PM;late_2021;2021-04-11;2021-05-13;7;6,00000000000000;6;14,52166666666667;18,8316666666667;41,2500000000000;8877042;0,604596822055698868;8877043;-7,17747494024618e-01;259,610000000000;479,170000000000;344,680000000000;-1,384000000000000;2,2890000000000001;6,20433554083885;3,77713249428980;8,0;3,00;21,0;3,00;318,067932200;202,645995200;350,918021700;226,148431900;17;10,00;69,19136047;7,745868683;2046028,304000;1;2;4050,889557;3,771490687;717;1037;320;42,320417240;133;2,108415192e+03;0,961745270;6680;0
DIJ-171;bd_castel;853545,9035;6692393,869;2021;100;PM;late_2021;2021-04-11;2021-05-13;7;6,00000000000000;6;14,52166666666667;18,8316666666667;41,2500000000000;8877042;0,604596822055698868;8877043;-7,17747494024618e-01;259,610000000000;479,170000000000;344,680000000000;-1,384000000000000;2,2890000000000001;6,20433554083885;3,77713249428980;6,0;7,00;20,0;7,00;47,392977690;210,246847100;171,374349700;267,835266200;12;9,00;65,48138428;17,145747180;3938983,314000;1;2;24433,376430;4,016852509;3731;7902;4171;1422,241174000;3559;3,515083493e+04;6,886080047;19939;0
DIJ-171;bd_castel;853545,9035;6692393,869;2021;150;PM;late_2021;2021-04-11;2021-05-13;7;6,00000000000000;6;14,52166666666667;18,8316666666667;41,2500000000000;8877042;0,604596822055698868;8877043;-7,17747494024618e-01;259,610000000000;479,170000000000;344,680000000000;-1,384000000000000;2,2890000000000001;6,20433554083885;3,77713249428980;5,0;7,00;16,0;8,00;66,889195130;210,462082400;126,341964100;239,854813200;10;9,00;61,61116409;17,798931120;5781090,006000;1;2;63886,290180;4,310294689;9574;22109;12535;5483,268723000;9996;1,036084445e+05;6,249869627;38545;0
DIJ-171;bd_castel;853545,9035;6692393,869;2021;200;PM;late_2021;2021-04-11;2021-05-13;7;6,00000000000000;6;14,52166666666667;18,8316666666667;41,2500000000000;8877042;0,604596822055698868;8877043;-7,17747494024618e-01;259,610000000000;479,170000000000;344,680000000000;-1,384000000000000;2,2890000000000001;6,20433554083885;3,77713249428980;3,5;7,00;15,0;8,50;52,420569030;217,071541300;93,332862380;230,014053400;10;9,00;60,48404694;16,753292080;7653727,438000;1;2;106883,321500;4,417712499;15308;39635;24327;10730,742940000;21964;2,651186013e+05;6,828065679;64001;0
DIJ-171;bd_castel;853545,9035;6692393,869;2022;50;CC;late_2022;2022-04-04;2022-05-10;11;11,00000000000000;10;10,36200000000000;16,4450000000000;35,3000000000000;NA;NA;NA;NA;276,240000000000;478,100000000000;475,450000000000;-0,900000000000000;0,8500000000000000;6,20433554083885;3,77713249428980;8,0;3,00;21,0;3,00;318,067932200;202,645995200;350,918021700;226,148431900;17;10,00;69,19136047;7,745868683;2046028,304000;1;2;4050,889557;3,771490687;717;1037;320;42,320417240;133;2,108415192e+03;0,961745270;6680;0
DIJ-171;bd_castel;853545,9035;6692393,869;2022;100;CC;late_2022;2022-04-04;2022-05-10;11;11,00000000000000;10;10,36200000000000;16,4450000000000;35,3000000000000;NA;NA;NA;NA;276,240000000000;478,100000000000;475,450000000000;-0,900000000000000;0,8500000000000000;6,20433554083885;3,77713249428980;6,0;7,00;20,0;7,00;47,392977690;210,246847100;171,374349700;267,835266200;12;9,00;65,48138428;17,145747180;3938983,314000;1;2;24433,376430;4,016852509;3731;7902;4171;1422,241174000;3559;3,515083493e+04;6,886080047;19939;0
DIJ-171;bd_castel;853545,9035;6692393,869;2022;150;CC;late_2022;2022-04-04;2022-05-10;11;11,00000000000000;10;10,36200000000000;16,4450000000000;35,3000000000000;NA;NA;NA;NA;276,240000000000;478,100000000000;475,450000000000;-0,900000000000000;0,8500000000000000;6,20433554083885;3,77713249428980;5,0;7,00;16,0;8,00;66,889195130;210,462082400;126,341964100;239,854813200;10;9,00;61,61116409;17,798931120;5781090,006000;1;2;63886,290180;4,310294689;9574;22109;12535;5483,268723000;9996;1,036084445e+05;6,249869627;38545;0
DIJ-171;bd_castel;853545,9035;6692393,869;2022;200;CC;late_2022;2022-04-04;2022-05-10;11;11,00000000000000;10;10,36200000000000;16,4450000000000;35,3000000000000;NA;NA;NA;NA;276,240000000000;478,100000000000;475,450000000000;-0,900000000000000;0,8500000000000000;6,20433554083885;3,77713249428980;3,5;7,00;15,0;8,50;52,420569030;217,071541300;93,332862380;230,014053400;10;9,00;60,48404694;16,753292080;7653727,438000;1;2;106883,321500;4,417712499;15308;39635;24327;10730,742940000;21964;2,651186013e+05;6,828065679;64001;0
DIJ-172;bd_castel;853701,3567;6692309,809;2020;50;CC;late_2020;2020-04-04;2020-05-07;11;11,00000000000000;8;8,70000000000000;15,7650000000000;NA;NA;NA;NA;NA;268,710000000000;494,660000000000;495,670000000000;0,797000000000000;4,8949999999999996;6,20433554083885;3,77713249428980;4,0;3,50;9,0;1,00;102,272484700;147,225868200;121,018551100;48,333814900;7;4,00;52,15968323;10,793155670;28578,984090;0;3;3719,490112;3,527032433;576;1721;1145;0,000000000;942;1,094919554e+04;4,592228784;5187;0
DIJ-172;bd_castel;853701,3567;6692309,809;2020;100;CC;late_2020;2020-04-04;2020-05-07;11;11,00000000000000;8;8,70000000000000;15,7650000000000;NA;NA;NA;NA;NA;268,710000000000;494,660000000000;495,670000000000;0,797000000000000;4,8949999999999996;6,20433554083885;3,77713249428980;2,0;3,00;8,0;4,50;21,198859740;102,341653900;37,940948560;91,902672950;5;6,00;52,77620316;7,717353821;54135,194480;0;3;33867,028560;4,606631746;4254;7321;3067;0,000000000;6486;6,600730038e+04;4,699145490;17593;0
DIJ-172;bd_castel;853701,3567;6692309,809;2020;150;CC;late_2020;2020-04-04;2020-05-07;11;11,00000000000000;8;8,70000000000000;15,7650000000000;NA;NA;NA;NA;NA;268,710000000000;494,660000000000;495,670000000000;0,797000000000000;4,8949999999999996;6,20433554083885;3,77713249428980;1,0;4,00;5,0;7,00;2,228651579;73,571981620;12,448611890;69,477921050;4;7,00;52,77620316;8,320293427;730608,773100;0;3;102758,517500;5,805665175;11312;20268;8956;0,000000000;14103;1,628673948e+05;4,818756325;36279;0
DIJ-172;bd_castel;853701,3567;6692309,809;2020;200;CC;late_2020;2020-04-04;2020-05-07;11;11,00000000000000;8;8,70000000000000;15,7650000000000;NA;NA;NA;NA;NA;268,710000000000;494,660000000000;495,670000000000;0,797000000000000;4,8949999999999996;6,20433554083885;3,77713249428980;1,0;6,00;7,0;11,50;2,306733281;121,955770600;22,700433480;123,487639400;3;8,00;52,72731400;12,629135130;5007069,069000;0;3;163026,584000;5,543358823;18788;35399;16611;40,653173460;24018;2,692093794e+05;4,768789513;66183;0
DIJ-173;bd_castel;853759,3374;6692260,453;2019;50;PM;late_2019;2019-04-06;2019-05-11;8;7,00000000000000;6;13,87166666666667;NA;NA;8791194;0,940853135124600226;NA;4,74385659211865e-02;283,540000000000;514,530000000000;394,460000000000;-0,563000000000000;0,8250000000000000;6,20433554083885;3,77713249428980;2,0;4,00;11,0;6,00;21,749386520;103,683629700;38,227392300;39,021403100;8;4,00;52,53176880;7,897964478;21883,355460;1;3;14212,127320;3,474704026;1718;2142;424;0,000000000;908;1,147819522e+04;6,407409610;4800;0
DIJ-173;bd_castel;853759,3374;6692260,453;2019;100;PM;late_2019;2019-04-06;2019-05-11;8;7,00000000000000;6;13,87166666666667;NA;NA;8791194;0,940853135124600226;NA;2,26925046335240e-01;283,540000000000;514,530000000000;394,460000000000;-0,563000000000000;0,8250000000000000;6,20433554083885;3,77713249428980;1,0;5,00;8,0;7,50;4,995415687;69,867449530;33,627502120;66,867738560;5;7,00;52,93372726;7,425388336;120857,157700;1;3;44370,285340;6,060032906;4816;9035;4219;0,000000000;4510;5,281145966e+04;5,541504411;17855;0
DIJ-173;bd_castel;853759,3374;6692260,453;2019;150;PM;late_2019;2019-04-06;2019-05-11;8;7,00000000000000;6;13,87166666666667;NA;NA;8791194;0,940853135124600226;NA;3,98149181589920e-01;283,540000000000;514,530000000000;394,460000000000;-0,563000000000000;0,8250000000000000;6,20433554083885;3,77713249428980;1,0;2,00;4,0;7,00;0,538403867;22,139586750;6,000496027;37,139464060;3;6,00;52,35794830;6,360736847;214780,909500;1;3;116786,841400;5,969592162;11826;22316;10490;0,000000000;11121;1,144953991e+05;4,888322042;37213;0
DIJ-173;bd_castel;853759,3374;6692260,453;2019;200;PM;late_2019;2019-04-06;2019-05-11;8;7,00000000000000;6;13,87166666666667;NA;NA;8791194;0,940853135124600226;NA;3,32688047192262e-01;283,540000000000;514,530000000000;394,460000000000;-0,563000000000000;0,8250000000000000;6,20433554083885;3,77713249428980;1,0;2,00;4,0;6,00;0,538403867;21,083922910;6,000496027;34,540098030;2;6,00;51,95598984;6,409626007;351928,080100;1;3;183521,399400;5,559958198;20107;39223;19116;0,000000000;26445;2,612055835e+05;4,806994362;59932;0
DIJ-173;bd_castel;853759,3374;6692260,453;2020;50;CC;early_2020;2020-03-31;2020-05-03;8;8,00000000000000;3;7,89000000000000;15,3850000000000;NA;NA;NA;NA;NA;262,730000000000;512,380000000000;468,130000000000;0,797000000000000;0,9620000000000000;6,20433554083885;3,77713249428980;2,0;4,00;11,0;6,00;21,749386520;103,683629700;38,227392300;39,021403100;8;4,00;52,53176880;7,897964478;21883,355460;1;3;14212,127320;3,474704026;1718;2142;424;0,000000000;908;1,147819522e+04;6,407409610;4800;0
